	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
subjects	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036715164314955473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024200500920414925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004898382350802422	0.0	0.0	0.0	0.0	0.009610870853066444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
overseas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036296017933636904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
institutions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036273449659347534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007630328182131052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00583260552957654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
courses	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032781746704131365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006454864051192999	0.0	0.0	0.0
summer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029466156847774982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007757113315165043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003783213207498193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
number	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002940406557172537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009843239560723305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036297079641371965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004446353297680616	0.0
language	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029015210457146168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072759343311190605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018644321709871292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tourism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06690886616706848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hotel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03690444305539131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hospitality	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0308745875954628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
based	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008503376506268978	0.0	0.0	0.003339129965752363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005961388815194368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
travel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007894562557339668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tourist	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007420399226248264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
countries	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006976873613893986	0.0	0.0	0.0	0.0	0.003465252695605159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004578690510243177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
according	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006891560275107622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004469182342290878	0.0	0.006840341258794069	0.0	0.004744441248476505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002413853071630001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ranked	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00658955704420805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010880033485591412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tourists	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006464232690632343	0.0	0.0032788210082799196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
published	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006281186826527119	0.00431820610538125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004475332330912352	0.010689123533666134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036742216907441616	0.0	0.003231836250051856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00880096573382616
satisfaction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004815126769244671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005420859437435865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030075812246650457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ranging	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004631763324141502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
drawing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004555942490696907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
destinations	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004343059379607439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
centre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041447971016168594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004042839631438255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
top	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004017455503344536	0.0	0.0	0.0	0.004157654475420713	0.004412858281284571	0.0	0.0	0.0	0.0	0.0	0.0	0.01886672154068947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007632036227732897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010019499808549881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
regions	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003843414830043912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sectors	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00382123701274395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
approach	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038113801274448633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
world-leading	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037548872642219067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
higher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003658910281956196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002693410497158766	0.004524507559835911	0.0	0.0	0.0	0.0	0.0	0.0039221541956067085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
only	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003538149641826749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
destination	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034218342043459415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
food	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10264094918966293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
safety	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020644772797822952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00452625984326005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00818960927426815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mood	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010796674527227879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
graphene	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009390928782522678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
method	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005867742467671633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030200877226889133	0.0	0.0	0.0	0.0	0.0	0.003119953442364931	0.0	0.0
fluorescent	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00567306624725461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00530640222132206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
detection	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005056135822087526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methods	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004947466775774956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rapid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004937668330967426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
testing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004822530318051577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
traditional	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004476330708712339	0.0	0.0	0.0	0.0	0.005197141785174608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002729459898546338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002877861959859729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
formaldehyde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004355340264737606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cystic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004290307871997356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eating	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040883868932724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disorders	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004066776484251022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003859937423840165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
swallowing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003672589547932148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
simple	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033224085345864296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fibrosis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033199561294168234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
results	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032313375268131495	0.0	0.0	0.0	0.0	0.0	0.0036544110625982285	0.0034350918140262365	0.0036065448075532913	0.004463608842343092	0.0	0.0	0.0	0.009269374422729015	0.0	0.004517801105976105	0.0	0.0	0.00593681912869215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
breathing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031674921046942472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
labels	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028981720097362995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chemical	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028795271646231413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003240160411223769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gathering	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002790170954540372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
high	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002781726187095046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004756513983011246	0.007435153238475323	0.0	0.005091432016342878	0.0	0.0	0.0	0.006156669929623604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004968754015862942	0.0	0.0
gold	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026732461992651224	0.0	0.0	0.004414854571223259	0.0	0.0	0.002492276718840003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023261557798832655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
using	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026425193063914776	0.0030496842227876186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005378182511776686	0.0	0.004037076141685247	0.0	0.005312729626893997	0.0036594714038074017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026191826909780502	0.0	0.0	0.0	0.0	0.0	0.00479574128985405	0.0	0.0
mind-body	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002587343333289027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
electronic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002573875244706869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003656987100839615	0.0	0.0
samples	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002561581088230014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030757698696106672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
potential	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023645039182156324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003092707833275199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
given	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023462732788175344	0.0	0.007331045810133219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00343722733668983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
